type,completed_at,session_number,duration_minutes,task,subtask,completed
Work,2025-05-29 16:20:24,4,0,Triallll,,1
Work,2025-05-29 16:24:14,1,0,sda,addas,1
Short Break,2025-05-29 16:24:27,1,0,sda,,1
Work,2025-05-29 16:24:28,2,0,sda,,1
Short Break,2025-05-29 16:24:29,2,0,sda,,1
Work,2025-05-29 16:24:30,3,0,sda,,1
Short Break,2025-05-29 16:24:31,3,0,sda,,1
Work,2025-05-29 16:24:31,4,0,sda,,1
Long Break,2025-05-29 16:24:32,1,0,sda,,0
Work,2025-05-29 16:24:47,1,0,ewerwe,asdasd,1
Short Break,2025-05-29 16:24:48,1,0,ewerwe,,1
Work,2025-05-29 16:24:49,2,0,ewerwe,asdasd,1
Short Break,2025-05-29 16:24:50,2,0,ewerwe,,1
Work,2025-05-29 16:24:51,3,0,ewerwe,asdasd,1
Short Break,2025-05-29 16:24:52,3,0,ewerwe,,1
Work,2025-05-29 16:24:53,4,0,ewerwe,asdasd,1
Work,2025-05-29 16:29:35,1,0,wewew,weew,1
Short Break,2025-05-29 16:29:36,1,0,wewew,,1
Work,2025-05-29 16:29:37,2,0,wewew,weew,1
Short Break,2025-05-29 16:29:38,2,0,wewew,,1
Work,2025-05-29 16:29:39,3,0,wewew,weew,1
Short Break,2025-05-29 16:29:40,3,0,wewew,,1
Work,2025-05-29 16:29:41,4,0,wewew,weew,1
Long Break,2025-05-29 16:29:44,1,0,wewew,,1
Work,2025-05-29 16:29:45,5,0,wewew,,1
Work,2025-05-29 16:30:39,1,0,asd,asdda,1
Short Break,2025-05-29 16:30:40,1,0,asd,,1
Work,2025-05-29 16:30:41,2,0,asd,asdda,1
Short Break,2025-05-29 16:30:42,2,0,asd,,1
Work,2025-05-29 16:30:43,3,0,asd,asdda,1
Short Break,2025-05-29 16:30:50,3,0,asd,,1
Work,2025-05-29 16:30:51,4,0,asd,,1
Long Break,2025-05-29 16:30:51,1,0,asd,,1
Work,2025-05-29 16:30:52,5,0,asd,,1
Short Break,2025-05-29 16:30:53,4,0,asd,,1
Work,2025-05-29 16:30:54,6,0,asd,,1
Short Break,2025-05-29 16:31:04,5,0,asd,,1
Work,2025-05-29 16:31:05,7,0,asd,,1
Short Break,2025-05-29 16:31:06,6,0,asd,,1
Work,2025-05-29 16:31:07,8,0,asd,,1
Long Break,2025-05-29 16:31:08,2,0,asd,,1
Work,2025-05-29 16:31:09,9,0,asd,,1
Short Break,2025-05-29 16:31:20,7,0,asd,,1
Work,2025-05-29 16:31:28,10,0,asd,,1
Short Break,2025-05-29 16:31:32,8,0,asd,,1
Work,2025-05-29 16:31:33,11,0,asd,,1
Short Break,2025-05-29 16:31:38,9,0,asd,,1
Work,2025-05-29 16:31:39,12,0,asd,,1
Long Break,2025-05-29 16:31:40,3,0,asd,,1
Work,2025-05-29 16:33:29,13,0,,,1
Short Break,2025-05-29 16:33:29,10,0,,,1
Work,2025-05-29 16:33:30,14,0,,,1
Short Break,2025-05-29 16:33:36,11,0,,,1
Work,2025-05-29 16:33:37,15,0,,,1
Short Break,2025-05-29 16:33:38,12,0,,,1
Work,2025-05-29 16:33:39,16,0,,,1
Long Break,2025-05-29 16:33:40,4,0,asdd,,1
Work,2025-05-29 16:33:41,17,0,asdd,,1
Short Break,2025-05-29 16:33:46,13,0,asdd,,1
Work,2025-05-29 16:33:47,18,0,asdd,,1
Short Break,2025-05-29 16:33:52,14,0,asdd,,1
Work,2025-05-29 16:33:53,19,0,asdd,,1
Short Break,2025-05-29 16:33:59,15,0,asdd,,1
Work,2025-05-29 16:34:00,20,0,asdd,,1
Long Break,2025-05-29 16:34:04,5,0,asdd,,1
Work,2025-05-29 16:34:05,21,0,asdd,,1
Short Break,2025-05-29 16:34:11,16,0,asdd,,1
Work,2025-05-29 16:34:13,22,0,asdd,,1
Short Break,2025-05-29 16:34:17,17,0,asdd,,1
Work,2025-05-29 16:34:18,23,0,asdd,,1
Short Break,2025-05-29 16:34:22,18,0,asdd,,1
Work,2025-05-29 16:34:23,24,0,asdd,,1
Long Break,2025-05-29 16:34:31,6,0,asdd,,1
Work,2025-05-29 16:34:32,25,0,asdd,,1
Short Break,2025-05-29 16:34:38,19,0,asdd,,1
Work,2025-05-29 16:34:39,26,0,asdd,,1
Work,2025-05-29 16:34:46,1,0,,,1
Short Break,2025-05-29 16:34:50,1,0,,,1
Work,2025-05-29 16:34:51,2,0,,,1
Short Break,2025-05-29 16:34:51,2,0,,,1
Work,2025-05-29 16:34:52,3,0,,,1
Short Break,2025-05-29 16:34:53,3,0,,,1
Work,2025-05-29 16:34:54,4,0,,,1
Long Break,2025-05-29 16:34:55,1,0,,,1
Work,2025-05-29 16:34:56,5,0,,,1
Work,2025-05-29 16:35:34,6,0,asdd,asdsd,1
Short Break,2025-05-29 16:35:35,4,0,asdd,,1
Work,2025-05-29 16:35:36,7,0,asdd,asdsd,1
Short Break,2025-05-29 16:35:37,5,0,asdd,,1
Work,2025-05-29 16:35:38,8,0,asdd,asdsd,1
Long Break,2025-05-29 16:35:39,2,0,asdd,,1
Work,2025-05-29 16:35:40,9,0,asdd,asdsd,1
Short Break,2025-05-29 16:35:41,6,0,asdd,,1
Work,2025-05-29 16:35:41,10,0,asdd,asdsd,1
Short Break,2025-05-29 16:35:42,7,0,asdd,,1
Work,2025-05-29 16:35:43,11,0,asdd,,1
Short Break,2025-05-29 16:35:44,8,0,asdd,,1
Work,2025-05-29 16:35:45,12,0,asdd,,1
Long Break,2025-05-29 16:35:46,3,0,asdd,,1
Work,2025-05-29 16:35:47,13,0,asdd,,1
Short Break,2025-05-29 16:35:51,9,0,asdd,,1
Work,2025-05-29 16:35:51,14,0,asdd,,1
Short Break,2025-05-29 16:35:52,10,0,asdd,,1
Work,2025-05-29 16:35:53,15,0,asdd,,1
Short Break,2025-05-29 16:35:54,11,0,asdd,,1
Work,2025-05-29 16:35:55,16,0,asdd,,1
Long Break,2025-05-29 16:36:03,4,0,asdd,,1
Work,2025-05-29 16:36:03,17,0,asdd,,1
Short Break,2025-05-29 16:36:04,12,0,asdd,,1
Work,2025-05-29 16:36:05,18,0,asdd,,1
Short Break,2025-05-29 16:36:06,13,0,asdd,,1
Work,2025-05-29 16:36:07,19,0,asdd,,1
Short Break,2025-05-29 16:36:08,14,0,asdd,,1
Work,2025-05-29 16:36:09,20,0,asdd,,1
Long Break,2025-05-29 16:36:12,5,0,asdd,,1
Work,2025-05-29 16:36:13,21,0,asdd,,1
Short Break,2025-05-29 16:36:16,15,0,asdd,,1
Work,2025-05-29 16:36:17,22,0,asdd,,1
Short Break,2025-05-29 16:36:18,16,0,asdd,,1
Work,2025-05-29 16:36:19,23,0,asdd,,1
Short Break,2025-05-29 16:36:20,17,0,asdd,,1
Work,2025-05-29 16:36:21,24,0,asdd,,1
Long Break,2025-05-29 16:36:22,6,0,asdd,,1
Work,2025-05-29 16:36:23,25,0,asdd,,1
Work,2025-05-29 16:39:43,1,0,aaa,aaaa,1
Short Break,2025-05-29 16:39:44,1,0,aaa,,1
Work,2025-05-29 16:39:45,2,0,aaa,aaaa,1
Short Break,2025-05-29 16:39:46,2,0,aaa,,1
Work,2025-05-29 16:39:47,3,0,aaa,aaaa,1
Short Break,2025-05-29 16:39:49,3,0,aaa,,1
Work,2025-05-29 16:39:50,4,0,aaa,aaaa,1
Long Break,2025-05-29 16:39:52,1,0,aaa,,1
Work,2025-05-29 16:39:53,5,0,aaa,,1
Short Break,2025-05-29 16:39:59,4,0,aaa,,1
Work,2025-05-29 16:40:00,6,0,aaa,,1
Short Break,2025-05-29 16:40:01,5,0,aaa,,1
Work,2025-05-29 16:43:23,7,0,,,1
Short Break,2025-05-29 16:43:24,6,0,,,1
Work,2025-05-29 16:43:25,8,0,,,1
Short Break,2025-05-29 16:43:31,7,0,,,1
Work,2025-05-29 16:43:32,9,0,,,1
Short Break,2025-05-29 16:43:35,8,0,,,1
Work,2025-05-29 16:43:38,10,0,,,1
Long Break,2025-05-29 16:43:39,2,0,,,1
Work,2025-05-29 16:44:30,1,0,Triallll,,1
Short Break,2025-05-29 16:44:34,1,0,Triallll,,1
Work,2025-05-29 16:44:35,2,0,Triallll,,1
Short Break,2025-05-29 16:44:36,2,0,Triallll,,1
Work,2025-05-29 16:45:26,1,0,hhsdf,bdvd,1
Short Break,2025-05-29 16:45:30,1,0,hhsdf,,1
Work,2025-05-29 16:45:31,2,0,hhsdf,bdvd,1
Short Break,2025-05-29 16:45:32,2,0,hhsdf,,1
Work,2025-05-29 16:45:35,3,0,hhsdf,bdvd,1
Short Break,2025-05-29 16:45:36,3,0,hhsdf,,1
Work,2025-05-29 16:45:37,4,0,hhsdf,bdvd,1
Long Break,2025-05-29 16:45:43,1,0,hhsdf,,1
Work,2025-05-29 16:48:30,1,0,hell to the yeah,asdsda,1
Short Break,2025-05-29 16:48:31,1,0,hell to the yeah,,1
Work,2025-05-29 16:48:32,2,0,hell to the yeah,asdsda,1
Short Break,2025-05-29 16:48:35,2,0,hell to the yeah,,1
Work,2025-05-29 16:48:36,3,0,hell to the yeah,asdsda,1
Short Break,2025-05-29 16:48:37,3,0,hell to the yeah,,1
Work,2025-05-29 16:48:42,4,0,hell to the yeah,asdsda,1
Long Break,2025-05-29 16:48:45,1,0,hell to the yeah,,1
Work,2025-05-30 12:40:26,1,0,yekk,aafa,1
Short Break,2025-05-30 12:40:27,1,0,yekk,,1
Work,2025-05-30 12:40:27,2,0,yekk,aafa,1
Short Break,2025-05-30 12:40:28,2,0,yekk,,1
Work,2025-05-30 12:40:30,3,0,yekk,,0
Work,2025-05-30 12:41:19,1,0,yekk,aafa,1
Short Break,2025-05-30 12:41:19,1,0,yekk,,1
Work,2025-05-30 12:41:20,2,0,yekk,aafa,1
Short Break,2025-05-30 12:41:21,2,0,yekk,,1
Work,2025-05-30 12:41:22,3,0,yekk,aafa,1
Short Break,2025-05-30 12:41:23,3,0,yekk,,1
Work,2025-05-30 12:41:24,4,0,yekk,blahh,1
Long Break,2025-05-30 12:41:25,1,0,yekk,,1
Work,2025-05-30 12:41:25,5,0,yekk,blahh,1
Short Break,2025-05-30 12:41:26,4,0,yekk,,1
Work,2025-05-30 12:41:27,6,0,yekk,,1
Short Break,2025-05-30 12:41:28,5,0,yekk,,1
Work,2025-05-30 12:41:29,7,0,yekk,,1
Short Break,2025-05-30 12:41:31,6,0,yekk,,1
Work,2025-05-30 12:44:57,1,0,newewree,blsss,1
Short Break,2025-05-30 12:44:58,1,0,newewree,,1
Work,2025-05-30 12:44:59,2,0,newewree,blsss,1
Short Break,2025-05-30 12:45:00,2,0,newewree,,1
Work,2025-05-30 12:45:01,3,0,newewree,,0
Work,2025-05-30 12:47:07,1,0,sasda,,1
Work,2025-05-30 12:47:21,2,0,dasdad,,1
Short Break,2025-05-30 12:47:24,1,0,dasdad,,1
Work,2025-05-30 12:47:25,3,0,dasdad,,1
Work,2025-05-30 12:47:40,1,0,assda,,1
Short Break,2025-05-30 12:47:45,1,0,assda,,1
Work,2025-05-30 12:47:46,2,0,assda,,1
Work,2025-05-30 12:47:51,3,0,,,1
Work,2025-05-30 12:47:56,4,0,,,1
Long Break,2025-05-30 12:47:57,1,0,,,1
Work,2025-05-30 12:47:58,5,0,a,,1
Short Break,2025-05-30 12:47:59,2,0,asdda,,1
Work,2025-05-30 12:47:59,6,0,asdda,,1
Short Break,2025-05-30 12:48:03,3,0,asddaa,,1
Work,2025-05-30 12:48:03,7,0,asddaa,,1
Short Break,2025-05-30 12:48:06,4,0,asddaa,,1
Work,2025-05-30 12:48:06,8,0,asddaa,,1
Long Break,2025-05-30 12:48:08,2,0,asddaa,,1
Work,2025-05-30 12:48:42,1,0,asddaaddaaaaaa,,1
Short Break,2025-05-30 12:48:45,1,0,asddaaddaaaaaa,,1
Work,2025-05-30 12:48:45,2,0,asddaaddaaaaaa,,1
Short Break,2025-05-30 12:48:47,2,0,asddaaddaaaaaa,,1
Work,2025-05-30 12:48:48,3,0,asddaaddaaaaaa,,1
Short Break,2025-05-30 12:48:54,3,0,,,1
Work,2025-05-30 12:48:55,4,0,,,1
Long Break,2025-05-30 12:48:58,1,0,,,1
Work,2025-05-30 12:48:59,5,0,,,1
Short Break,2025-05-30 12:49:00,4,0,,,1
Work,2025-05-30 12:52:54,1,0,wwwwwwwwwwww,,1
Short Break,2025-05-30 12:52:55,1,0,wwwwwwwwwwww,,1
Work,2025-05-30 12:52:56,2,0,wwwwwwwwwwww,,1
Short Break,2025-05-30 12:52:57,2,0,wwwwwwwwwwww,,1
Work,2025-05-30 12:52:58,3,0,wwwwwwwwwwww,,1
Short Break,2025-05-30 12:52:58,3,0,wwwwwwwwwwww,,1
Work,2025-05-30 12:52:59,4,0,wwwwwwwwwwww,,1
Long Break,2025-05-30 12:53:00,1,0,wwwwwwwwwwww,,1
Work,2025-05-30 12:53:01,5,0,wwwwwwwwwwww,,1
Work,2025-05-30 13:10:05,1,0,aaaaaa,,1
Short Break,2025-05-30 13:10:06,1,0,aaaaaa,,1
Work,2025-05-30 13:10:06,2,0,aaaaaa,,1
Short Break,2025-05-30 13:10:07,2,0,aaaaaa,,1
Work,2025-05-30 13:10:08,3,0,aaaaaa,,1
Work,2025-05-30 14:13:33,1,0,asdadwaaf,asddwad,1
Short Break,2025-05-30 14:13:34,1,0,asdadwaaf,,1
Work,2025-05-30 14:13:35,2,0,asdadwaaf,asddwad,1
Work,2025-05-30 14:14:53,1,0,asdwfasdaa,addafaf,1
Short Break,2025-05-30 14:14:54,1,0,asdwfasdaa,,1
Work,2025-05-30 14:19:57,1,0,diakog,rarara,1
Short Break,2025-05-30 14:19:58,1,0,diakog,,1
Work,2025-05-30 14:19:59,2,0,diakog,rarara,1
Short Break,2025-05-30 14:20:00,2,0,diakog,,1
Work,2025-05-30 14:21:20,3,1,diakog,rarara,1
Short Break,2025-05-30 14:21:21,3,0,diakog,,1
Work,2025-05-30 14:21:22,4,0,diakog,asddawwda,1
Long Break,2025-05-30 14:21:23,1,0,diakog,,1
Work,2025-05-30 14:21:24,5,0,diakog,addadwdad,1
Short Break,2025-05-30 14:21:25,4,0,diakog,,1
Work,2025-05-30 14:21:26,6,0,diakog,9,1
Short Break,2025-05-30 14:21:27,5,0,diakog,,1
Work,2025-05-30 14:21:28,7,0,diakog,1223,1
Short Break,2025-05-30 14:21:29,6,0,diakog,,1
Work,2025-05-30 14:21:30,8,0,diakog,1223,1
Long Break,2025-05-30 14:21:31,2,0,diakog,,1
Work,2025-05-30 14:21:32,9,0,diakog,1223,1
Work,2025-06-02 02:19:58,1,0,1stjune,aasdad,1
Short Break,2025-06-02 02:19:59,1,0,1stjune,,1
Work,2025-06-02 02:20:00,2,0,1stjune,aasdad,1
Short Break,2025-06-02 02:20:01,2,0,1stjune,,1
Work,2025-06-02 02:20:02,3,0,1stjune,aasdad,1
Short Break,2025-06-02 02:20:03,3,0,1stjune,,1
Work,2025-06-02 02:20:09,4,0,1stjune,aasdad,1
Long Break,2025-06-02 02:20:10,1,0,1stjune,,1
Work,2025-06-02 02:20:11,5,0,1stjune,asdafaf,1
Short Break,2025-06-02 02:20:12,4,0,1stjune,,1
Work,2025-06-02 02:20:13,6,0,1stjune,asdafaf,1
Short Break,2025-06-02 02:20:13,5,0,1stjune,,1
Work,2025-06-02 02:20:14,7,0,1stjune,asdafaf,1
Short Break,2025-06-02 02:20:15,6,0,1stjune,,1
Work,2025-06-02 02:20:16,8,0,1stjune,,0
Work,2025-06-02 02:20:18,1,0,,,0
Work,2025-06-02 02:20:20,1,0,,,1
Short Break,2025-06-02 02:20:24,1,0,,,1
Work,2025-06-02 02:21:03,1,0,aasda,asdfaf,1
Short Break,2025-06-02 02:21:04,1,0,aasda,,1
Work,2025-06-02 02:21:05,2,0,aasda,asdfaf,1
Short Break,2025-06-02 02:21:05,2,0,aasda,,1
Work,2025-06-02 02:58:09,1,0,asdadaeafa,qwead,1
Short Break,2025-06-02 02:58:10,1,0,asdadaeafa,,1
Work,2025-06-02 02:58:11,2,0,asdadaeafa,qwead,1
Short Break,2025-06-02 02:58:12,2,0,asdadaeafa,,1
Work,2025-06-02 02:58:13,3,0,asdadaeafa,qwead,1
Short Break,2025-06-02 02:58:14,3,0,asdadaeafa,,1
Work,2025-06-02 02:58:15,4,0,asdadaeafa,qwead,1
Long Break,2025-06-02 02:58:16,1,0,asdadaeafa,,1
Work,2025-06-02 02:58:17,5,0,asdadaeafa,dasawdwa,1
Short Break,2025-06-02 02:58:18,4,0,asdadaeafa,,1
Work,2025-06-02 02:58:19,6,0,asdadaeafa,dasawdwa,1
Work,2025-06-03 15:14:38,1,0,bow chick bow bow,adasdadasdf adasd,1
Short Break,2025-06-03 15:14:39,1,0,bow chick bow bow,,1
Work,2025-06-03 15:14:40,2,0,bow chick bow bow,adasdadasdf adasd,1
Short Break,2025-06-03 15:14:41,2,0,bow chick bow bow,,1
Work,2025-06-03 15:14:42,3,0,bow chick bow bow,adasdadasdf adasd,1
Short Break,2025-06-03 15:14:43,3,0,bow chick bow bow,,1
Work,2025-06-03 15:14:44,4,0,bow chick bow bow,adasdadasdf adasd,1
Long Break,2025-06-03 15:14:45,1,0,bow chick bow bow,,1
Work,2025-06-03 15:14:47,5,0,bow chick bow bow,adasdadasdf adasd,1
Work,2025-06-03 20:33:17,1,0,fafa,fafs a dasd,1
Short Break,2025-06-03 20:33:18,1,0,fafa,,1
Work,2025-06-03 20:33:19,2,0,fafa,fafs a dasd,1
Short Break,2025-06-03 20:33:19,2,0,fafa,,1
Work,2025-06-03 20:33:20,3,0,fafa,fafs a dasd,1
Short Break,2025-06-03 20:33:21,3,0,fafa,,0
Work,2025-06-03 20:34:21,1,0,,,1
Short Break,2025-06-03 20:34:22,1,0,,,1
Work,2025-06-03 20:34:23,2,0,,,1
Short Break,2025-06-03 20:34:24,2,0,,,1
Work,2025-06-03 20:34:24,3,0,,,1
Work,2025-06-03 20:34:29,4,0,,,1
Work,2025-06-03 20:34:34,5,0,asdsdad,,1
Work,2025-06-03 20:35:01,1,0,asdada,asdada,1
Short Break,2025-06-03 20:35:01,1,0,asdada,,1
Work,2025-06-03 20:35:02,2,0,asdada,asdada,1
Short Break,2025-06-03 20:35:03,2,0,asdada,,1
Work,2025-06-03 20:35:05,3,0,asdada,,0
Work,2025-06-04 13:43:41,1,0,,,4,,1
Work,2025-06-04 13:44:20,1,0,,,5,,1
